source,month,risk_mode,rolling_7d_pct,rolling_14d_pct,rolling_30d_pct,rolling_60d_pct,target_5_30d,target_8_30d,target_10_30d,target_10_weekly
fbs,2025-01,1.25pct_equity,3.79,7.58,16.3,32.59,True,True,True,False
fbs,2025-02,1.25pct_equity,5.36,10.73,23.06,46.12,True,True,True,False
fbs,2025-03,1.25pct_equity,4.15,8.3,17.84,35.69,True,True,True,False
fbs,2025-04,1.25pct_equity,10.72,21.44,46.1,92.2,True,True,True,True
fbs,2025-05,1.25pct_equity,9.25,18.5,39.77,79.54,True,True,True,False
fbs,2025-06,1.25pct_equity,3.12,6.25,13.43,26.87,True,True,True,False
fbs,2025-07,1.25pct_equity,6.1,12.19,26.22,52.43,True,True,True,False
fbs,2025-08,1.25pct_equity,2.43,4.87,10.46,20.93,True,True,True,False
fbs,2025-09,1.25pct_equity,6.37,12.73,27.38,54.75,True,True,True,False
fbs,2025-10,1.25pct_equity,14.37,28.74,61.79,123.57,True,True,True,True
fbs,2025-11,1.25pct_equity,3.73,7.46,16.05,32.09,True,True,True,False
fbs,2025-12,1.25pct_equity,8.77,17.54,37.72,75.43,True,True,True,False
fbs,2020-05,1.50pct_equity,1.74,3.49,7.5,15.0,True,False,False,False
fbs,2020-06,1.50pct_equity,1.8,3.59,7.73,15.46,True,False,False,False
fbs,2020-07,1.50pct_equity,2.57,5.14,11.05,22.1,True,True,True,False
fbs,2020-08,1.50pct_equity,6.65,13.3,28.6,57.19,True,True,True,False
fbs,2020-09,1.50pct_equity,3.59,7.19,15.45,30.9,True,True,True,False
fbs,2020-10,1.50pct_equity,0.84,1.68,3.62,7.24,False,False,False,False
fbs,2020-11,1.50pct_equity,3.26,6.52,14.01,28.03,True,True,True,False
fbs,2020-12,1.50pct_equity,2.75,5.51,11.84,23.68,True,True,True,False
fbs,2021-01,1.50pct_equity,3.12,6.23,13.4,26.8,True,True,True,False
fbs,2021-02,1.50pct_equity,3.07,6.14,13.2,26.39,True,True,True,False
fbs,2021-03,1.50pct_equity,1.61,3.21,6.91,13.82,True,False,False,False
fbs,2021-04,1.50pct_equity,1.34,2.68,5.77,11.54,True,False,False,False
fbs,2021-05,1.50pct_equity,2.69,5.38,11.57,23.13,True,True,True,False
fbs,2021-06,1.50pct_equity,1.88,3.77,8.1,16.2,True,True,False,False
fbs,2021-07,1.50pct_equity,0.85,1.71,3.67,7.33,False,False,False,False
fbs,2021-08,1.50pct_equity,3.48,6.95,14.95,29.9,True,True,True,False
fbs,2021-09,1.50pct_equity,2.03,4.06,8.74,17.47,True,True,False,False
fbs,2021-10,1.50pct_equity,1.52,3.05,6.56,13.11,True,False,False,False
fbs,2021-11,1.50pct_equity,3.41,6.82,14.67,29.35,True,True,True,False
fbs,2021-12,1.50pct_equity,1.18,2.36,5.07,10.15,True,False,False,False
fbs,2022-01,1.50pct_equity,1.83,3.66,7.86,15.73,True,False,False,False
fbs,2022-02,1.50pct_equity,1.28,2.55,5.49,10.97,True,False,False,False
fbs,2022-03,1.50pct_equity,8.73,17.46,37.55,75.09,True,True,True,False
fbs,2022-04,1.50pct_equity,1.41,2.82,6.07,12.15,True,False,False,False
fbs,2022-05,1.50pct_equity,1.85,3.69,7.94,15.87,True,False,False,False
fbs,2022-06,1.50pct_equity,1.41,2.81,6.04,12.08,True,False,False,False
fbs,2022-07,1.50pct_equity,2.71,5.42,11.66,23.32,True,True,True,False
fbs,2022-08,1.50pct_equity,1.77,3.54,7.62,15.24,True,False,False,False
fbs,2022-09,1.50pct_equity,1.46,2.91,6.26,12.51,True,False,False,False
fbs,2022-10,1.50pct_equity,1.38,2.77,5.95,11.89,True,False,False,False
fbs,2022-11,1.50pct_equity,2.08,4.16,8.94,17.88,True,True,False,False
fbs,2022-12,1.50pct_equity,1.68,3.37,7.25,14.49,True,False,False,False
fbs,2023-01,1.50pct_equity,1.71,3.41,7.33,14.67,True,False,False,False
fbs,2023-02,1.50pct_equity,2.51,5.03,10.81,21.61,True,True,True,False
fbs,2023-03,1.50pct_equity,4.89,9.79,21.05,42.09,True,True,True,False
fbs,2023-04,1.50pct_equity,2.98,5.97,12.83,25.65,True,True,True,False
fbs,2023-05,1.50pct_equity,3.16,6.31,13.58,27.15,True,True,True,False
fbs,2023-06,1.50pct_equity,-0.04,-0.09,-0.19,-0.38,False,False,False,False
fbs,2023-07,1.50pct_equity,1.46,2.91,6.26,12.53,True,False,False,False
fbs,2023-08,1.50pct_equity,1.51,3.02,6.48,12.97,True,False,False,False
fbs,2023-09,1.50pct_equity,3.2,6.4,13.76,27.52,True,True,True,False
fbs,2023-10,1.50pct_equity,3.09,6.18,13.28,26.56,True,True,True,False
fbs,2023-11,1.50pct_equity,2.3,4.6,9.89,19.78,True,True,False,False
fbs,2023-12,1.50pct_equity,3.13,6.26,13.45,26.9,True,True,True,False
fbs,2024-01,1.50pct_equity,3.31,6.61,14.22,28.43,True,True,True,False
fbs,2024-02,1.50pct_equity,-0.19,-0.38,-0.82,-1.64,False,False,False,False
fbs,2024-03,1.50pct_equity,5.86,11.71,25.18,50.36,True,True,True,False
fbs,2024-04,1.50pct_equity,5.74,11.48,24.69,49.38,True,True,True,False
fbs,2024-05,1.50pct_equity,4.05,8.1,17.42,34.84,True,True,True,False
fbs,2024-06,1.50pct_equity,2.12,4.24,9.12,18.23,True,True,False,False
fbs,2024-07,1.50pct_equity,6.7,13.41,28.82,57.65,True,True,True,False
fbs,2024-08,1.50pct_equity,2.27,4.55,9.77,19.55,True,True,False,False
fbs,2024-09,1.50pct_equity,4.75,9.5,20.41,40.83,True,True,True,False
fbs,2024-10,1.50pct_equity,3.56,7.12,15.3,30.61,True,True,True,False
fbs,2024-11,1.50pct_equity,4.78,9.56,20.55,41.09,True,True,True,False
fbs,2024-12,1.50pct_equity,3.83,7.66,16.48,32.95,True,True,True,False
fbs,2025-01,1.50pct_equity,4.55,9.1,19.56,39.11,True,True,True,False
fbs,2025-02,1.50pct_equity,6.44,12.87,27.68,55.35,True,True,True,False
fbs,2025-03,1.50pct_equity,4.98,9.96,21.41,42.82,True,True,True,False
fbs,2025-04,1.50pct_equity,12.87,25.73,55.32,110.65,True,True,True,True
fbs,2025-05,1.50pct_equity,11.1,22.2,47.72,95.45,True,True,True,True
fbs,2025-06,1.50pct_equity,3.75,7.5,16.12,32.24,True,True,True,False
fbs,2025-07,1.50pct_equity,7.32,14.63,31.46,62.92,True,True,True,False
fbs,2025-08,1.50pct_equity,2.92,5.84,12.56,25.12,True,True,True,False
fbs,2025-09,1.50pct_equity,7.64,15.28,32.85,65.7,True,True,True,False
fbs,2025-10,1.50pct_equity,17.24,34.49,74.15,148.29,True,True,True,True
fbs,2025-11,1.50pct_equity,4.48,8.96,19.26,38.51,True,True,True,False
fbs,2025-12,1.50pct_equity,10.53,21.05,45.26,90.52,True,True,True,True
fundednext,2024-01,fixed_0.01_lot,0.18,0.35,0.76,1.52,False,False,False,False
fundednext,2024-02,fixed_0.01_lot,0.08,0.17,0.36,0.72,False,False,False,False
fundednext,2024-03,fixed_0.01_lot,0.24,0.47,1.02,2.03,False,False,False,False
fundednext,2024-04,fixed_0.01_lot,0.43,0.85,1.83,3.66,False,False,False,False
fundednext,2024-05,fixed_0.01_lot,0.35,0.69,1.49,2.98,False,False,False,False
fundednext,2024-06,fixed_0.01_lot,0.14,0.28,0.61,1.23,False,False,False,False
fundednext,2024-07,fixed_0.01_lot,0.39,0.79,1.69,3.38,False,False,False,False
fundednext,2024-08,fixed_0.01_lot,0.16,0.32,0.68,1.36,False,False,False,False
fundednext,2024-09,fixed_0.01_lot,0.32,0.63,1.36,2.72,False,False,False,False
fundednext,2024-10,fixed_0.01_lot,0.22,0.45,0.96,1.93,False,False,False,False
fundednext,2024-11,fixed_0.01_lot,0.32,0.63,1.36,2.72,False,False,False,False
fundednext,2024-12,fixed_0.01_lot,0.24,0.48,1.03,2.06,False,False,False,False
fundednext,2025-01,fixed_0.01_lot,0.3,0.61,1.31,2.62,False,False,False,False
fundednext,2025-02,fixed_0.01_lot,0.36,0.71,1.54,3.07,False,False,False,False
fundednext,2025-03,fixed_0.01_lot,0.3,0.6,1.3,2.6,False,False,False,False
fundednext,2025-04,fixed_0.01_lot,0.83,1.66,3.56,7.12,False,False,False,False
fundednext,2025-05,fixed_0.01_lot,0.79,1.58,3.39,6.77,False,False,False,False
fundednext,2025-06,fixed_0.01_lot,0.26,0.52,1.12,2.24,False,False,False,False
fundednext,2025-07,fixed_0.01_lot,0.48,0.97,2.08,4.16,False,False,False,False
fundednext,2025-08,fixed_0.01_lot,0.23,0.45,0.97,1.95,False,False,False,False
fundednext,2025-09,fixed_0.01_lot,0.44,0.87,1.87,3.74,False,False,False,False
fundednext,2025-10,fixed_0.01_lot,1.33,2.66,5.71,11.43,True,False,False,False
fundednext,2025-11,fixed_0.01_lot,0.31,0.62,1.32,2.65,False,False,False,False
fundednext,2025-12,fixed_0.01_lot,0.75,1.5,3.22,6.44,False,False,False,False
fundednext,2024-01,0.25pct_equity,0.44,0.88,1.9,3.79,False,False,False,False
fundednext,2024-02,0.25pct_equity,0.21,0.42,0.9,1.8,False,False,False,False
fundednext,2024-03,0.25pct_equity,0.59,1.18,2.54,5.08,False,False,False,False
fundednext,2024-04,0.25pct_equity,1.06,2.13,4.57,9.15,False,False,False,False
fundednext,2024-05,0.25pct_equity,0.87,1.73,3.72,7.44,False,False,False,False
fundednext,2024-06,0.25pct_equity,0.36,0.71,1.53,3.06,False,False,False,False
fundednext,2024-07,0.25pct_equity,0.98,1.97,4.23,8.46,False,False,False,False
fundednext,2024-08,0.25pct_equity,0.4,0.79,1.71,3.41,False,False,False,False
fundednext,2024-09,0.25pct_equity,0.79,1.58,3.4,6.81,False,False,False,False
fundednext,2024-10,0.25pct_equity,0.56,1.12,2.41,4.82,False,False,False,False
fundednext,2024-11,0.25pct_equity,0.79,1.58,3.4,6.8,False,False,False,False
fundednext,2024-12,0.25pct_equity,0.6,1.2,2.58,5.16,False,False,False,False
fundednext,2025-01,0.25pct_equity,0.76,1.52,3.28,6.56,False,False,False,False
fundednext,2025-02,0.25pct_equity,0.89,1.78,3.84,7.67,False,False,False,False
fundednext,2025-03,0.25pct_equity,0.76,1.51,3.25,6.5,False,False,False,False
fundednext,2025-04,0.25pct_equity,2.07,4.14,8.9,17.79,True,True,False,False
fundednext,2025-05,0.25pct_equity,1.97,3.94,8.47,16.94,True,True,False,False
fundednext,2025-06,0.25pct_equity,0.65,1.3,2.8,5.6,False,False,False,False
fundednext,2025-07,0.25pct_equity,1.21,2.42,5.2,10.4,True,False,False,False
fundednext,2025-08,0.25pct_equity,0.57,1.13,2.43,4.87,False,False,False,False
fundednext,2025-09,0.25pct_equity,1.09,2.18,4.68,9.36,False,False,False,False
fundednext,2025-10,0.25pct_equity,3.32,6.64,14.29,28.57,True,True,True,False
fundednext,2025-11,0.25pct_equity,0.77,1.54,3.31,6.61,False,False,False,False
fundednext,2025-12,0.25pct_equity,1.87,3.74,8.05,16.1,True,True,False,False
fundednext,2024-01,0.50pct_equity,0.88,1.76,3.79,7.59,False,False,False,False
fundednext,2024-02,0.50pct_equity,0.42,0.84,1.8,3.6,False,False,False,False
fundednext,2024-03,0.50pct_equity,1.18,2.36,5.08,10.16,True,False,False,False
fundednext,2024-04,0.50pct_equity,2.13,4.25,9.15,18.29,True,True,False,False
fundednext,2024-05,0.50pct_equity,1.73,3.46,7.44,14.88,True,False,False,False
fundednext,2024-06,0.50pct_equity,0.71,1.42,3.06,6.13,False,False,False,False
fundednext,2024-07,0.50pct_equity,1.97,3.94,8.46,16.92,True,True,False,False
fundednext,2024-08,0.50pct_equity,0.79,1.59,3.41,6.82,False,False,False,False
fundednext,2024-09,0.50pct_equity,1.58,3.17,6.81,13.61,True,False,False,False
fundednext,2024-10,0.50pct_equity,1.12,2.24,4.82,9.64,False,False,False,False
fundednext,2024-11,0.50pct_equity,1.58,3.16,6.8,13.61,True,False,False,False
fundednext,2024-12,0.50pct_equity,1.2,2.4,5.16,10.31,True,False,False,False
fundednext,2025-01,0.50pct_equity,1.52,3.05,6.56,13.11,True,False,False,False
fundednext,2025-02,0.50pct_equity,1.78,3.57,7.67,15.35,True,False,False,False
fundednext,2025-03,0.50pct_equity,1.51,3.02,6.5,13.01,True,False,False,False
fundednext,2025-04,0.50pct_equity,4.14,8.28,17.79,35.59,True,True,True,False
fundednext,2025-05,0.50pct_equity,3.94,7.88,16.94,33.87,True,True,True,False
fundednext,2025-06,0.50pct_equity,1.3,2.61,5.6,11.21,True,False,False,False
fundednext,2025-07,0.50pct_equity,2.42,4.84,10.4,20.8,True,True,True,False
fundednext,2025-08,0.50pct_equity,1.13,2.26,4.87,9.73,False,False,False,False
fundednext,2025-09,0.50pct_equity,2.18,4.35,9.36,18.71,True,True,False,False
fundednext,2025-10,0.50pct_equity,6.64,13.29,28.57,57.14,True,True,True,False
fundednext,2025-11,0.50pct_equity,1.54,3.08,6.61,13.23,True,False,False,False
fundednext,2025-12,0.50pct_equity,3.74,7.49,16.1,32.2,True,True,True,False
fundednext,2024-01,0.75pct_equity,1.32,2.65,5.69,11.38,True,False,False,False
fundednext,2024-02,0.75pct_equity,0.63,1.26,2.7,5.4,False,False,False,False
fundednext,2024-03,0.75pct_equity,1.77,3.54,7.62,15.24,True,False,False,False
fundednext,2024-04,0.75pct_equity,3.19,6.38,13.72,27.44,True,True,True,False
fundednext,2024-05,0.75pct_equity,2.6,5.19,11.16,22.32,True,True,True,False
fundednext,2024-06,0.75pct_equity,1.07,2.14,4.6,9.19,False,False,False,False
fundednext,2024-07,0.75pct_equity,2.95,5.9,12.69,25.38,True,True,True,False
fundednext,2024-08,0.75pct_equity,1.19,2.38,5.12,10.23,True,False,False,False
fundednext,2024-09,0.75pct_equity,2.37,4.75,10.21,20.42,True,True,True,False
fundednext,2024-10,0.75pct_equity,1.68,3.36,7.23,14.46,True,False,False,False
fundednext,2024-11,0.75pct_equity,2.37,4.75,10.21,20.41,True,True,True,False
fundednext,2024-12,0.75pct_equity,1.8,3.6,7.73,15.47,True,False,False,False
fundednext,2025-01,0.75pct_equity,2.29,4.57,9.83,19.67,True,True,False,False
fundednext,2025-02,0.75pct_equity,2.68,5.35,11.51,23.03,True,True,True,False
fundednext,2025-03,0.75pct_equity,2.27,4.54,9.76,19.51,True,True,False,False
fundednext,2025-04,0.75pct_equity,6.21,12.41,26.69,53.38,True,True,True,False
fundednext,2025-05,0.75pct_equity,5.91,11.82,25.4,50.81,True,True,True,False
fundednext,2025-06,0.75pct_equity,1.95,3.91,8.41,16.81,True,True,False,False
fundednext,2025-07,0.75pct_equity,3.63,7.26,15.6,31.21,True,True,True,False
fundednext,2025-08,0.75pct_equity,1.7,3.39,7.3,14.6,True,False,False,False
fundednext,2025-09,0.75pct_equity,3.26,6.53,14.03,28.07,True,True,True,False
fundednext,2025-10,0.75pct_equity,9.97,19.93,42.86,85.71,True,True,True,False
fundednext,2025-11,0.75pct_equity,2.31,4.61,9.92,19.84,True,True,False,False
fundednext,2025-12,0.75pct_equity,5.62,11.23,24.15,48.3,True,True,True,False
fundednext,2024-01,1.00pct_equity,1.76,3.53,7.59,15.17,True,False,False,False
fundednext,2024-02,1.00pct_equity,0.84,1.67,3.6,7.2,False,False,False,False
fundednext,2024-03,1.00pct_equity,2.36,4.73,10.16,20.32,True,True,True,False
fundednext,2024-04,1.00pct_equity,4.25,8.51,18.29,36.58,True,True,True,False
fundednext,2024-05,1.00pct_equity,3.46,6.92,14.88,29.76,True,True,True,False
fundednext,2024-06,1.00pct_equity,1.42,2.85,6.13,12.25,True,False,False,False
fundednext,2024-07,1.00pct_equity,3.94,7.87,16.92,33.85,True,True,True,False
fundednext,2024-08,1.00pct_equity,1.59,3.17,6.82,13.64,True,False,False,False
fundednext,2024-09,1.00pct_equity,3.17,6.33,13.61,27.22,True,True,True,False
fundednext,2024-10,1.00pct_equity,2.24,4.48,9.64,19.28,True,True,False,False
fundednext,2024-11,1.00pct_equity,3.16,6.33,13.61,27.22,True,True,True,False
fundednext,2024-12,1.00pct_equity,2.4,4.8,10.31,20.62,True,True,True,False
fundednext,2025-01,1.00pct_equity,3.05,6.1,13.11,26.22,True,True,True,False
fundednext,2025-02,1.00pct_equity,3.57,7.14,15.35,30.7,True,True,True,False
fundednext,2025-03,1.00pct_equity,3.02,6.05,13.01,26.01,True,True,True,False
fundednext,2025-04,1.00pct_equity,8.28,16.55,35.59,71.17,True,True,True,False
fundednext,2025-05,1.00pct_equity,7.88,15.75,33.87,67.75,True,True,True,False
fundednext,2025-06,1.00pct_equity,2.61,5.21,11.21,22.41,True,True,True,False
fundednext,2025-07,1.00pct_equity,4.84,9.68,20.8,41.61,True,True,True,False
fundednext,2025-08,1.00pct_equity,2.26,4.53,9.73,19.46,True,True,False,False
fundednext,2025-09,1.00pct_equity,4.35,8.7,18.71,37.42,True,True,True,False
fundednext,2025-10,1.00pct_equity,13.29,26.58,57.14,114.29,True,True,True,True
fundednext,2025-11,1.00pct_equity,3.08,6.15,13.23,26.45,True,True,True,False
fundednext,2025-12,1.00pct_equity,7.49,14.98,32.2,64.4,True,True,True,False
fundednext,2024-01,1.25pct_equity,2.21,4.41,9.48,18.96,True,True,False,False
fundednext,2024-02,1.25pct_equity,1.05,2.09,4.5,8.99,False,False,False,False
fundednext,2024-03,1.25pct_equity,2.95,5.91,12.7,25.4,True,True,True,False
fundednext,2024-04,1.25pct_equity,5.32,10.63,22.86,45.73,True,True,True,False
fundednext,2024-05,1.25pct_equity,4.33,8.65,18.6,37.2,True,True,True,False
fundednext,2024-06,1.25pct_equity,1.78,3.56,7.66,15.32,True,False,False,False
fundednext,2024-07,1.25pct_equity,4.92,9.84,21.15,42.31,True,True,True,False
fundednext,2024-08,1.25pct_equity,1.98,3.97,8.53,17.05,True,True,False,False
fundednext,2024-09,1.25pct_equity,3.96,7.91,17.01,34.03,True,True,True,False
fundednext,2024-10,1.25pct_equity,2.8,5.6,12.05,24.1,True,True,True,False
fundednext,2024-11,1.25pct_equity,3.96,7.91,17.01,34.02,True,True,True,False
fundednext,2024-12,1.25pct_equity,3.0,6.0,12.89,25.78,True,True,True,False
fundednext,2025-01,1.25pct_equity,3.81,7.62,16.39,32.78,True,True,True,False
fundednext,2025-02,1.25pct_equity,4.46,8.92,19.19,38.38,True,True,True,False
fundednext,2025-03,1.25pct_equity,3.78,7.56,16.26,32.52,True,True,True,False
fundednext,2025-04,1.25pct_equity,10.34,20.69,44.48,88.96,True,True,True,True
fundednext,2025-05,1.25pct_equity,9.85,19.69,42.34,84.68,True,True,True,False
fundednext,2025-06,1.25pct_equity,3.26,6.52,14.01,28.02,True,True,True,False
fundednext,2025-07,1.25pct_equity,6.05,12.1,26.0,52.01,True,True,True,False
fundednext,2025-08,1.25pct_equity,2.83,5.66,12.16,24.33,True,True,True,False
fundednext,2025-09,1.25pct_equity,5.44,10.88,23.39,46.78,True,True,True,False
fundednext,2025-10,1.25pct_equity,16.61,33.22,71.43,142.86,True,True,True,True
fundednext,2025-11,1.25pct_equity,3.84,7.69,16.53,33.06,True,True,True,False
fundednext,2025-12,1.25pct_equity,9.36,18.72,40.25,80.5,True,True,True,False
fundednext,2024-01,1.50pct_equity,2.65,5.29,11.38,22.76,True,True,True,False
fundednext,2024-02,1.50pct_equity,1.26,2.51,5.4,10.79,True,False,False,False
fundednext,2024-03,1.50pct_equity,3.54,7.09,15.24,30.48,True,True,True,False
fundednext,2024-04,1.50pct_equity,6.38,12.76,27.44,54.88,True,True,True,False
fundednext,2024-05,1.50pct_equity,5.19,10.38,22.32,44.64,True,True,True,False
fundednext,2024-06,1.50pct_equity,2.14,4.27,9.19,18.38,True,True,False,False
fundednext,2024-07,1.50pct_equity,5.9,11.81,25.38,50.77,True,True,True,False
fundednext,2024-08,1.50pct_equity,2.38,4.76,10.23,20.47,True,True,True,False
fundednext,2024-09,1.50pct_equity,4.75,9.5,20.42,40.83,True,True,True,False
fundednext,2024-10,1.50pct_equity,3.36,6.73,14.46,28.92,True,True,True,False
fundednext,2024-11,1.50pct_equity,4.75,9.49,20.41,40.82,True,True,True,False
fundednext,2024-12,1.50pct_equity,3.6,7.19,15.47,30.94,True,True,True,False
fundednext,2025-01,1.50pct_equity,4.57,9.15,19.67,39.33,True,True,True,False
fundednext,2025-02,1.50pct_equity,5.35,10.71,23.03,46.05,True,True,True,False
fundednext,2025-03,1.50pct_equity,4.54,9.07,19.51,39.02,True,True,True,False
fundednext,2025-04,1.50pct_equity,12.41,24.83,53.38,106.75,True,True,True,True
fundednext,2025-05,1.50pct_equity,11.82,23.63,50.81,101.62,True,True,True,True
fundednext,2025-06,1.50pct_equity,3.91,7.82,16.81,33.62,True,True,True,False
fundednext,2025-07,1.50pct_equity,7.26,14.51,31.21,62.41,True,True,True,False
fundednext,2025-08,1.50pct_equity,3.39,6.79,14.6,29.2,True,True,True,False
fundednext,2025-09,1.50pct_equity,6.53,13.05,28.07,56.13,True,True,True,False
fundednext,2025-10,1.50pct_equity,19.93,39.87,85.71,171.43,True,True,True,True
fundednext,2025-11,1.50pct_equity,4.61,9.23,19.84,39.67,True,True,True,False
fundednext,2025-12,1.50pct_equity,11.23,22.47,48.3,96.6,True,True,True,True
icmarkets,2020-01,fixed_0.01_lot,0.19,0.38,0.81,1.61,False,False,False,False
icmarkets,2020-02,fixed_0.01_lot,0.11,0.22,0.47,0.95,False,False,False,False
icmarkets,2020-03,fixed_0.01_lot,0.47,0.95,2.04,4.08,False,False,False,False
icmarkets,2020-04,fixed_0.01_lot,0.26,0.52,1.12,2.25,False,False,False,False
icmarkets,2020-05,fixed_0.01_lot,0.14,0.28,0.6,1.21,False,False,False,False
icmarkets,2020-06,fixed_0.01_lot,0.12,0.25,0.54,1.07,False,False,False,False
icmarkets,2020-07,fixed_0.01_lot,0.2,0.4,0.87,1.73,False,False,False,False
icmarkets,2020-08,fixed_0.01_lot,0.45,0.91,1.95,3.91,False,False,False,False
icmarkets,2020-09,fixed_0.01_lot,0.22,0.45,0.96,1.92,False,False,False,False
icmarkets,2020-10,fixed_0.01_lot,0.07,0.13,0.29,0.57,False,False,False,False
icmarkets,2020-11,fixed_0.01_lot,0.21,0.41,0.88,1.77,False,False,False,False
icmarkets,2020-12,fixed_0.01_lot,0.23,0.47,1.01,2.02,False,False,False,False
icmarkets,2021-01,fixed_0.01_lot,0.28,0.55,1.18,2.37,False,False,False,False
icmarkets,2021-02,fixed_0.01_lot,0.26,0.51,1.1,2.2,False,False,False,False
icmarkets,2021-03,fixed_0.01_lot,0.11,0.21,0.45,0.91,False,False,False,False
icmarkets,2021-04,fixed_0.01_lot,0.1,0.19,0.42,0.83,False,False,False,False
icmarkets,2021-05,fixed_0.01_lot,0.18,0.36,0.78,1.56,False,False,False,False
icmarkets,2021-06,fixed_0.01_lot,0.11,0.23,0.49,0.98,False,False,False,False
icmarkets,2021-07,fixed_0.01_lot,0.1,0.19,0.42,0.84,False,False,False,False
icmarkets,2021-08,fixed_0.01_lot,0.22,0.43,0.93,1.85,False,False,False,False
icmarkets,2021-09,fixed_0.01_lot,0.18,0.36,0.77,1.53,False,False,False,False
icmarkets,2021-10,fixed_0.01_lot,0.1,0.2,0.43,0.87,False,False,False,False
icmarkets,2021-11,fixed_0.01_lot,0.24,0.48,1.03,2.07,False,False,False,False
icmarkets,2021-12,fixed_0.01_lot,0.1,0.2,0.42,0.84,False,False,False,False
icmarkets,2022-01,fixed_0.01_lot,0.12,0.25,0.53,1.07,False,False,False,False
icmarkets,2022-02,fixed_0.01_lot,0.09,0.18,0.38,0.77,False,False,False,False
icmarkets,2022-03,fixed_0.01_lot,0.64,1.28,2.75,5.51,False,False,False,False
icmarkets,2022-04,fixed_0.01_lot,0.12,0.24,0.51,1.02,False,False,False,False
icmarkets,2022-05,fixed_0.01_lot,0.06,0.13,0.28,0.55,False,False,False,False
icmarkets,2022-06,fixed_0.01_lot,0.1,0.19,0.42,0.84,False,False,False,False
icmarkets,2022-07,fixed_0.01_lot,0.15,0.3,0.65,1.3,False,False,False,False
icmarkets,2022-08,fixed_0.01_lot,0.16,0.31,0.68,1.35,False,False,False,False
icmarkets,2022-09,fixed_0.01_lot,0.1,0.2,0.42,0.84,False,False,False,False
icmarkets,2022-10,fixed_0.01_lot,0.08,0.17,0.36,0.73,False,False,False,False
icmarkets,2022-11,fixed_0.01_lot,0.12,0.25,0.53,1.06,False,False,False,False
icmarkets,2022-12,fixed_0.01_lot,0.14,0.27,0.58,1.17,False,False,False,False
icmarkets,2023-01,fixed_0.01_lot,0.12,0.24,0.51,1.02,False,False,False,False
icmarkets,2023-02,fixed_0.01_lot,0.18,0.37,0.79,1.57,False,False,False,False
icmarkets,2023-03,fixed_0.01_lot,0.31,0.61,1.32,2.64,False,False,False,False
icmarkets,2023-04,fixed_0.01_lot,0.21,0.41,0.89,1.78,False,False,False,False
icmarkets,2023-05,fixed_0.01_lot,0.21,0.42,0.9,1.8,False,False,False,False
icmarkets,2023-06,fixed_0.01_lot,-0.0,-0.0,-0.01,-0.01,False,False,False,False
icmarkets,2023-07,fixed_0.01_lot,0.1,0.19,0.41,0.82,False,False,False,False
icmarkets,2023-08,fixed_0.01_lot,0.09,0.18,0.39,0.78,False,False,False,False
icmarkets,2023-09,fixed_0.01_lot,0.22,0.44,0.95,1.9,False,False,False,False
icmarkets,2023-10,fixed_0.01_lot,0.17,0.34,0.72,1.45,False,False,False,False
icmarkets,2023-11,fixed_0.01_lot,0.2,0.4,0.86,1.72,False,False,False,False
icmarkets,2023-12,fixed_0.01_lot,0.21,0.42,0.9,1.79,False,False,False,False
icmarkets,2024-01,fixed_0.01_lot,0.21,0.42,0.9,1.81,False,False,False,False
icmarkets,2024-02,fixed_0.01_lot,-0.01,-0.01,-0.03,-0.06,False,False,False,False
icmarkets,2024-03,fixed_0.01_lot,0.36,0.73,1.56,3.13,False,False,False,False
icmarkets,2024-04,fixed_0.01_lot,0.38,0.76,1.64,3.29,False,False,False,False
icmarkets,2024-05,fixed_0.01_lot,0.27,0.54,1.17,2.33,False,False,False,False
icmarkets,2024-06,fixed_0.01_lot,0.14,0.28,0.59,1.19,False,False,False,False
icmarkets,2024-07,fixed_0.01_lot,0.45,0.91,1.95,3.91,False,False,False,False
icmarkets,2024-08,fixed_0.01_lot,0.16,0.32,0.68,1.36,False,False,False,False
icmarkets,2024-09,fixed_0.01_lot,0.28,0.57,1.22,2.44,False,False,False,False
icmarkets,2024-10,fixed_0.01_lot,0.22,0.43,0.93,1.85,False,False,False,False
icmarkets,2024-11,fixed_0.01_lot,0.32,0.64,1.38,2.76,False,False,False,False
icmarkets,2024-12,fixed_0.01_lot,0.25,0.5,1.08,2.17,False,False,False,False
icmarkets,2025-01,fixed_0.01_lot,0.3,0.61,1.31,2.61,False,False,False,False
icmarkets,2025-02,fixed_0.01_lot,0.38,0.76,1.62,3.25,False,False,False,False
icmarkets,2025-03,fixed_0.01_lot,0.32,0.65,1.39,2.78,False,False,False,False
icmarkets,2025-04,fixed_0.01_lot,0.87,1.75,3.75,7.51,False,False,False,False
icmarkets,2025-05,fixed_0.01_lot,0.76,1.52,3.27,6.53,False,False,False,False
icmarkets,2025-06,fixed_0.01_lot,0.28,0.56,1.2,2.4,False,False,False,False
icmarkets,2025-07,fixed_0.01_lot,0.45,0.9,1.93,3.85,False,False,False,False
icmarkets,2025-08,fixed_0.01_lot,0.23,0.45,0.97,1.94,False,False,False,False
icmarkets,2025-09,fixed_0.01_lot,0.48,0.96,2.07,4.14,False,False,False,False
icmarkets,2025-10,fixed_0.01_lot,1.33,2.66,5.71,11.43,True,False,False,False
icmarkets,2025-11,fixed_0.01_lot,0.3,0.6,1.29,2.58,False,False,False,False
